GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
633,4.26E-16,5.55E-18,0.1967,8.64146972,1.7,1965.84,BGN,biglycan
4172,4.45E-16,5.81E-18,0.0771,8.63624209,6.66E-01,937.08,MCM3,minichromosome maintenance complex component 3
4085,4.60E-16,6.04E-18,0.1377,8.63169498,1.19,245.93,MAD2L1,mitotic arrest deficient 2 like 1
157570,4.60E-16,6.05E-18,0.1933,8.63153486,1.67,75.5,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2
728463,4.61E-16,6.09E-18,0.2412,8.63084441,2.08,26.8,TGFB2-AS1,TGFB2 antisense RNA 1 (head to head)
977,5.07E-16,6.73E-18,0.1109,8.61948593,9.56E-01,1396.8,CD151,CD151 molecule (Raph blood group)
5367,5.59E-16,7.45E-18,0.1422,8.60773452,1.22,11.93,PMCH,pro-melanin concentrating hormone
1869,5.87E-16,7.85E-18,0.1276,8.60179271,1.1,246.34,E2F1,E2F transcription factor 1
726,6.09E-16,8.18E-18,0.1362,8.59710388,1.17,1251.43,CAPN5,calpain 5
81567,6.26E-16,8.43E-18,0.0764,8.59352511,6.56E-01,601.94,TXNDC5,thioredoxin domain containing 5
79902,6.39E-16,8.64E-18,0.0523,8.59072106,4.49E-01,481.71,NUP85,nucleoporin 85
1154,6.64E-16,9.02E-18,0.1889,8.58577522,1.62,54.28,CISH,cytokine inducible SH2 containing protein
29127,7.17E-16,9.78E-18,0.1063,8.57649317,9.12E-01,512.93,RACGAP1,Rac GTPase activating protein 1
10644,7.43E-16,1.02E-17,0.2711,8.57206648,2.32,94.02,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2
6004,7.47E-16,1.03E-17,0.2187,8.57104886,1.87,303.41,RGS16,regulator of G protein signaling 16
55010,8.50E-16,1.17E-17,0.1361,8.55560847,1.16,49.57,PARPBP,PARP1 binding protein
9319,9.87E-16,1.37E-17,0.1348,8.53795802,1.15,108.21,TRIP13,thyroid hormone receptor interactor 13
56992,1.01E-15,1.40E-17,0.1489,8.53529825,1.27,202.32,KIF15,kinesin family member 15
9735,1.09E-15,1.52E-17,0.1101,8.52537946,9.39E-01,308.36,KNTC1,kinetochore associated 1
54878,1.09E-15,1.53E-17,0.0526,-8.5247407,-4.48E-01,1610.72,DPP8,dipeptidyl peptidase 8
10112,1.15E-15,1.62E-17,0.1973,8.51841897,1.68,132.16,KIF20A,kinesin family member 20A
7041,1.16E-15,1.64E-17,0.1412,8.51680951,1.2,281.68,TGFB1I1,transforming growth factor beta 1 induced transcript 1
22918,1.18E-15,1.67E-17,0.215,8.51488851,1.83,770.68,CD93,CD93 molecule
8728,1.24E-15,1.77E-17,0.1465,8.50812294,1.25,284.56,ADAM19,ADAM metallopeptidase domain 19
3832,1.25E-15,1.78E-17,0.1573,8.50699994,1.34,275.8,KIF11,kinesin family member 11
220980,1.34E-15,1.92E-17,0.1035,-8.49870447,-8.80E-01,23.32,TMEM72-AS1,TMEM72 antisense RNA 1
100130701,1.50E-15,2.16E-17,0.1823,8.4850251,1.55,46.75,LRRC58-DT,LRRC58 divergent transcript
84876,1.52E-15,2.18E-17,0.0879,8.48354047,7.46E-01,160.09,ORAI1,ORAI calcium release-activated calcium modulator 1
29959,1.56E-15,2.25E-17,0.0513,8.48006698,4.35E-01,1399.85,NRBP1,nuclear receptor binding protein 1
2177,1.67E-15,2.42E-17,0.1264,8.47179539,1.07,199.59,FANCD2,FA complementation group D2
81610,1.81E-15,2.64E-17,0.208,8.46150014,1.76,83.59,FAM83D,family with sequence similarity 83 member D
9601,1.86E-15,2.72E-17,0.1106,8.457879,9.36E-01,1739.26,PDIA4,protein disulfide isomerase family A member 4
8857,1.87E-15,2.74E-17,0.2728,8.45723875,2.31,2786.01,FCGBP,Fc gamma binding protein
100526836,1.93E-15,2.84E-17,0.0753,8.45287673,6.37E-01,619.66,BLOC1S5-TXNDC5,BLOC1S5-TXNDC5 readthrough (NMD candidate)
8840,2.13E-15,3.15E-17,0.2306,8.44102967,1.95,79.21,CCN4,cellular communication network factor 4
26271,2.31E-15,3.44E-17,0.1134,8.4306846,9.56E-01,200.08,FBXO5,F-box protein 5
22943,2.31E-15,3.44E-17,0.2757,8.43072749,2.32,49.35,DKK1,dickkopf WNT signaling pathway inhibitor 1
6876,2.60E-15,3.89E-17,0.1945,8.41602371,1.64,1420.62,TAGLN,transgelin
3690,2.60E-15,3.89E-17,0.218,8.41605117,1.83,104,ITGB3,integrin subunit beta 3
9662,3.21E-15,4.83E-17,0.1131,8.39082862,9.49E-01,175.39,CEP135,centrosomal protein 135
81930,3.96E-15,5.97E-17,0.1816,8.36583856,1.52,50.77,KIF18A,kinesin family member 18A
8826,4.22E-15,6.38E-17,0.1284,8.35798305,1.07,1777.7,IQGAP1,IQ motif containing GTPase activating protein 1
83483,4.49E-15,6.81E-17,0.2157,8.35031655,1.8,356.61,PLVAP,plasmalemma vesicle associated protein
8914,4.70E-15,7.16E-17,0.1196,8.34443799,9.98E-01,493.47,TIMELESS,timeless circadian regulator
10788,5.05E-15,7.72E-17,0.1936,8.33543868,1.61,394.19,IQGAP2,IQ motif containing GTPase activating protein 2
9928,5.81E-15,8.91E-17,0.1929,8.31850097,1.6,115.35,KIF14,kinesin family member 14
10417,5.85E-15,9.01E-17,0.2607,8.31721625,2.17,186.29,SPON2,spondin 2
374393,6.00E-15,9.26E-17,0.1959,8.31385846,1.63,89.07,FAM111B,FAM111 trypsin like peptidase B
92689,6.20E-15,9.61E-17,0.1372,8.30956551,1.14,333.76,FAM114A1,family with sequence similarity 114 member A1
128239,6.76E-15,1.05E-16,0.2004,8.29896933,1.66,201.51,IQGAP3,IQ motif containing GTPase activating protein 3
25878,7.05E-15,1.10E-16,0.2219,8.29358884,1.84,266.44,MXRA5,matrix remodeling associated 5
837,7.67E-15,1.20E-16,0.1678,8.2832019,1.39,161.53,CASP4,caspase 4
8727,7.78E-15,1.22E-16,0.0772,8.28101821,6.39E-01,358.17,CTNNAL1,catenin alpha like 1
800,8.28E-15,1.30E-16,0.124,8.27318988,1.03,3087.28,CALD1,caldesmon 1
148867,8.30E-15,1.31E-16,0.0904,8.27252542,7.48E-01,209.09,SLC30A7,solute carrier family 30 member 7
84617,8.88E-15,1.41E-16,0.1238,8.26410694,1.02,567.73,TUBB6,tubulin beta 6 class V
2176,1.11E-14,1.76E-16,0.1025,8.23733369,8.44E-01,186.01,FANCC,FA complementation group C
10954,1.15E-14,1.83E-16,0.15,8.23250009,1.23,118.43,PDIA5,protein disulfide isomerase family A member 5
79954,1.16E-14,1.85E-16,0.0522,8.23138221,4.29E-01,395.75,NOL10,nucleolar protein 10
4162,1.16E-14,1.87E-16,0.1422,8.22992132,1.17,1919,MCAM,melanoma cell adhesion molecule
5373,1.16E-14,1.87E-16,0.0757,8.23038881,6.23E-01,207.84,PMM2,phosphomannomutase 2
51659,1.16E-14,1.87E-16,0.137,8.23004395,1.13,113.92,GINS2,GINS complex subunit 2
25996,1.17E-14,1.89E-16,0.0856,8.22887182,7.04E-01,369.7,REXO2,RNA exonuclease 2
1019,1.21E-14,1.96E-16,0.1616,8.22436995,1.33,1947.5,CDK4,cyclin dependent kinase 4
55603,1.23E-14,2.00E-16,0.1528,8.22210098,1.26,309.11,TENT5A,terminal nucleotidyltransferase 5A
285966,1.26E-14,2.06E-16,0.198,8.21855074,1.63,99.26,TCAF2,TRPM8 channel associated factor 2
5034,1.29E-14,2.12E-16,0.0833,8.21489962,6.85E-01,4407.46,P4HB,prolyl 4-hydroxylase subunit beta
124583,1.32E-14,2.17E-16,0.0649,8.21251801,5.33E-01,674.88,CANT1,calcium activated nucleotidase 1
1803,1.34E-14,2.22E-16,0.2319,8.20979686,1.9,71.26,DPP4,dipeptidyl peptidase 4
92667,1.34E-14,2.22E-16,0.0688,8.20977825,5.65E-01,281.7,MGME1,mitochondrial genome maintenance exonuclease 1
50507,1.38E-14,2.29E-16,0.2141,8.20561943,1.76,48.93,NOX4,NADPH oxidase 4
11339,1.42E-14,2.37E-16,0.1281,8.20152404,1.05,33.64,OIP5,Opa interacting protein 5
85360,1.45E-14,2.43E-16,0.1119,8.19872884,9.17E-01,387.53,SYDE1,synapse defective Rho GTPase homolog 1
87,1.46E-14,2.45E-16,0.2074,8.1975285,1.7,2325.04,ACTN1,actinin alpha 1
387103,1.49E-14,2.51E-16,0.1442,8.19485534,1.18,34.7,CENPW,centromere protein W
1947,1.50E-14,2.53E-16,0.1175,8.19392764,9.63E-01,395.07,EFNB1,ephrin B1
51514,1.55E-14,2.62E-16,0.1816,8.18950591,1.49,175.58,DTL,denticleless E3 ubiquitin protein ligase homolog
131566,1.63E-14,2.76E-16,0.1236,8.18322819,1.01,624.22,DCBLD2,"discoidin, CUB and LCCL domain containing 2"
285,1.93E-14,3.29E-16,0.2224,8.16211017,1.82,385.8,ANGPT2,angiopoietin 2
22809,1.93E-14,3.30E-16,0.1359,8.16169497,1.11,379.84,ATF5,activating transcription factor 5
11014,2.05E-14,3.51E-16,0.0737,8.15424548,6.01E-01,1826.25,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2
55247,2.09E-14,3.58E-16,0.2194,8.15181635,1.79,30.13,NEIL3,nei like DNA glycosylase 3
3070,2.09E-14,3.61E-16,0.1363,8.15113324,1.11,140.97,HELLS,"helicase, lymphoid specific"
1870,2.27E-14,3.92E-16,0.2174,8.1410145,1.77,84.21,E2F2,E2F transcription factor 2
63967,2.32E-14,4.03E-16,0.1796,8.13773366,1.46,123.18,CLSPN,claspin
10130,2.36E-14,4.10E-16,0.0725,8.13551079,5.90E-01,2124.92,PDIA6,protein disulfide isomerase family A member 6
11169,2.44E-14,4.25E-16,0.101,8.13124358,8.21E-01,149.99,WDHD1,WD repeat and HMG-box DNA binding protein 1
9021,2.52E-14,4.41E-16,0.2946,8.1268561,2.39,708.93,SOCS3,suppressor of cytokine signaling 3
5480,2.54E-14,4.45E-16,0.1386,8.12557665,1.13,122.83,PPIC,peptidylprolyl isomerase C
100507347,2.57E-14,4.52E-16,0.2204,8.12382299,1.79,3832.5,VIM-AS1,VIM antisense RNA 1
25825,2.85E-14,5.03E-16,0.1497,8.11082832,1.21,327.72,BACE2,beta-secretase 2
360132,2.93E-14,5.18E-16,0.164,8.10709755,1.33,55.32,FKBP9P1,FKBP prolyl isomerase 9 pseudogene 1
2633,2.96E-14,5.26E-16,0.2155,8.10534167,1.75,721.53,GBP1,guanylate binding protein 1
64175,3.06E-14,5.44E-16,0.0975,8.10126952,7.90E-01,341.05,P3H1,prolyl 3-hydroxylase 1
29957,3.09E-14,5.52E-16,0.1307,8.09935878,1.06,175.44,SLC25A24,solute carrier family 25 member 24
55388,3.36E-14,6.01E-16,0.2049,8.08903709,1.66,97.67,MCM10,minichromosome maintenance 10 replication initiation factor
51129,3.41E-14,6.13E-16,0.2065,8.08680416,1.67,388.31,ANGPTL4,angiopoietin like 4
103611157,3.60E-14,6.48E-16,0.233,8.07990289,1.88,173.3,TGFB2-OT1,TGFB2 overlapping transcript 1
965,3.82E-14,6.90E-16,0.153,8.07219324,1.24,112.37,CD58,CD58 molecule
7903,3.82E-14,6.92E-16,0.1341,8.0718962,1.08,268.66,ST8SIA4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
9902,3.82E-14,6.94E-16,0.1812,8.07159138,1.46,1763.89,MRC2,mannose receptor C type 2
6282,3.83E-14,6.98E-16,0.1874,8.07080886,1.51,724.01,S100A11,S100 calcium binding protein A11
8318,3.89E-14,7.11E-16,0.1983,8.0686036,1.6,94.05,CDC45,cell division cycle 45
636,3.90E-14,7.15E-16,0.0892,8.06793743,7.20E-01,751.29,BICD1,BICD cargo adaptor 1
2331,3.97E-14,7.28E-16,0.2416,8.06566709,1.95,200.74,FMOD,fibromodulin
6628,3.98E-14,7.33E-16,0.073,8.06489265,5.89E-01,900.14,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
79054,4.29E-14,7.93E-16,0.3526,8.0552676,2.84,83.94,TRPM8,transient receptor potential cation channel subfamily M member 8
55970,4.36E-14,8.07E-16,0.198,8.05313631,1.59,1281.7,GNG12,G protein subunit gamma 12
1021,4.37E-14,8.12E-16,0.1823,8.05244133,1.47,1478.48,CDK6,cyclin dependent kinase 6
5917,4.48E-14,8.35E-16,0.0557,8.04899788,4.49E-01,523.07,RARS1,arginyl-tRNA synthetase 1
710,4.74E-14,8.85E-16,0.1924,8.04187633,1.55,1259.54,SERPING1,serpin family G member 1
5351,4.79E-14,8.99E-16,0.1209,8.03990208,9.72E-01,1570.45,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
2048,4.79E-14,9.00E-16,0.1263,8.03984007,1.02,535.98,EPHB2,EPH receptor B2
1650,5.12E-14,9.64E-16,0.0739,8.03130977,5.94E-01,1737.13,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
5118,5.45E-14,1.03E-15,0.1879,8.02339731,1.51,219.15,PCOLCE,procollagen C-endopeptidase enhancer
23421,5.67E-14,1.07E-15,0.0989,8.01811798,7.93E-01,132.7,ITGB3BP,integrin subunit beta 3 binding protein
4478,5.78E-14,1.10E-15,0.1723,8.01544655,1.38,3670.02,MSN,moesin
4071,5.84E-14,1.11E-15,0.1816,8.01381822,1.46,407,TM4SF1,transmembrane 4 L six family member 1
23649,6.18E-14,1.18E-15,0.0735,8.0066405,5.88E-01,260.97,POLA2,"DNA polymerase alpha 2, accessory subunit"
3460,6.24E-14,1.19E-15,0.0905,8.00500674,7.25E-01,694.41,IFNGR2,interferon gamma receptor 2
3221,6.50E-14,1.25E-15,0.2473,7.99962093,1.98,55.99,HOXC4,homeobox C4
54892,6.52E-14,1.26E-15,0.0937,7.99892891,7.50E-01,440.52,NCAPG2,non-SMC condensin II complex subunit G2
1836,6.93E-14,1.34E-15,0.1211,7.99080074,9.68E-01,374.96,SLC26A2,solute carrier family 26 member 2
23670,6.93E-14,1.34E-15,0.1323,7.99096266,1.06,544.63,CEMIP2,cell migration inducing hyaluronidase 2
79001,7.05E-14,1.37E-15,0.0801,7.98832362,6.40E-01,543.5,VKORC1,vitamin K epoxide reductase complex subunit 1
51029,7.91E-14,1.54E-15,0.0719,7.97387926,5.73E-01,580.67,DESI2,desumoylating isopeptidase 2
105376486,9.01E-14,1.76E-15,0.1696,7.95744597,1.35,15.09,LOC105376486,
348654,9.23E-14,1.80E-15,0.1127,7.95408822,8.97E-01,177.73,GEN1,GEN1 Holliday junction 5' flap endonuclease
7431,9.44E-14,1.85E-15,0.2182,7.95095637,1.73,18538.69,VIM,vimentin
84908,1.00E-13,1.97E-15,0.0528,7.94325193,4.19E-01,391.16,FAM136A,family with sequence similarity 136 member A
114769,1.01E-13,1.98E-15,0.185,7.94248051,1.47,66.3,CARD16,caspase recruitment domain family member 16
217,1.08E-13,2.14E-15,0.1152,-7.93291079,-9.14E-01,5545.5,ALDH2,aldehyde dehydrogenase 2 family member
59,1.12E-13,2.21E-15,0.2182,7.92891413,1.73,860.64,ACTA2,"actin alpha 2, smooth muscle"
90333,1.13E-13,2.25E-15,0.0935,7.92698697,7.41E-01,170.69,ZNF468,zinc finger protein 468
9674,1.17E-13,2.33E-15,0.1799,7.92243708,1.43,308.5,KIAA0040,KIAA0040
100132116,1.24E-13,2.49E-15,0.2188,7.91390819,1.73,350.11,ACTA2-AS1,ACTA2 antisense RNA 1
3162,1.24E-13,2.49E-15,0.2137,7.91394264,1.69,985.31,HMOX1,heme oxygenase 1
2747,1.24E-13,2.50E-15,0.103,-7.91376695,-8.15E-01,106.02,GLUD2,glutamate dehydrogenase 2
23589,1.29E-13,2.59E-15,0.0787,7.90911052,6.22E-01,682.19,CARHSP1,calcium regulated heat stable protein 1
10535,1.29E-13,2.59E-15,0.0908,7.90906049,7.18E-01,275.03,RNASEH2A,ribonuclease H2 subunit A
1636,1.32E-13,2.66E-15,0.1947,7.90575073,1.54,322.16,ACE,angiotensin I converting enzyme
4957,1.34E-13,2.72E-15,0.0746,7.90312813,5.90E-01,713.81,ODF2,outer dense fiber of sperm tails 2
84318,1.34E-13,2.73E-15,0.0852,7.90267592,6.74E-01,183.69,CCDC77,coiled-coil domain containing 77
81620,1.40E-13,2.85E-15,0.1444,7.89714778,1.14,151.13,CDT1,chromatin licensing and DNA replication factor 1
1841,1.43E-13,2.92E-15,0.0732,7.89429541,5.77E-01,296.58,DTYMK,deoxythymidylate kinase
57546,1.43E-13,2.92E-15,0.0621,-7.89421501,-4.90E-01,528.8,PDP2,pyruvate dehydrogenase phosphatase catalytic subunit 2
7200,1.45E-13,2.97E-15,0.3501,7.89196531,2.76,147.21,TRH,thyrotropin releasing hormone
960,1.68E-13,3.46E-15,0.2331,7.87310976,1.84,5152.35,CD44,CD44 molecule (Indian blood group)
995,1.69E-13,3.49E-15,0.1537,7.87187422,1.21,51.68,CDC25C,cell division cycle 25C
23704,1.72E-13,3.56E-15,0.199,7.86946702,1.57,202.86,KCNE4,potassium voltage-gated channel subfamily E regulatory subunit 4
1806,1.76E-13,3.66E-15,0.182,7.86613717,1.43,333.44,DPYD,dihydropyrimidine dehydrogenase
23594,1.80E-13,3.75E-15,0.1274,7.86307805,1,105.35,ORC6,origin recognition complex subunit 6
150368,1.95E-13,4.07E-15,0.1483,7.85273152,1.16,60.34,PHETA2,PH domain containing endocytic trafficking adaptor 2
8317,1.97E-13,4.11E-15,0.101,7.85140705,7.93E-01,281.59,CDC7,cell division cycle 7
10434,2.04E-13,4.26E-15,0.0691,7.84694983,5.42E-01,613.65,LYPLA1,lysophospholipase 1
2799,2.11E-13,4.44E-15,0.0932,7.84185806,7.31E-01,2152.87,GNS,glucosamine (N-acetyl)-6-sulfatase
116496,2.14E-13,4.51E-15,0.1855,7.83986244,1.45,472.13,NIBAN1,niban apoptosis regulator 1
79031,2.22E-13,4.70E-15,0.0582,7.83476875,4.56E-01,305.22,PDCL3,phosducin like 3
56241,2.22E-13,4.69E-15,0.1969,7.83504793,1.54,128.87,SUSD2,sushi domain containing 2
79019,2.22E-13,4.70E-15,0.158,7.83459103,1.24,54.03,CENPM,centromere protein M
22803,2.32E-13,4.93E-15,0.0656,7.82864823,5.14E-01,1272.1,XRN2,5'-3' exoribonuclease 2
3082,2.34E-13,4.98E-15,0.2006,7.82736615,1.57,171.48,HGF,hepatocyte growth factor
283991,2.43E-13,5.18E-15,0.0955,7.82238859,7.47E-01,656.99,UBALD2,UBA like domain containing 2
79845,2.59E-13,5.54E-15,0.13,7.81390821,1.02,178.7,RNF122,ring finger protein 122
10024,2.74E-13,5.89E-15,0.226,7.80636987,1.76,120.63,TROAP,trophinin associated protein
3556,3.01E-13,6.47E-15,0.1728,7.79434229,1.35,546.24,IL1RAP,interleukin 1 receptor accessory protein
2028,3.31E-13,7.14E-15,0.2144,7.78200985,1.67,149.01,ENPEP,glutamyl aminopeptidase
5424,3.54E-13,7.64E-15,0.0838,7.77341207,6.51E-01,296.52,POLD1,"DNA polymerase delta 1, catalytic subunit"
57146,3.68E-13,7.97E-15,0.1327,7.76811653,1.03,102.83,LDAF1,lipid droplet assembly factor 1
7050,3.72E-13,8.07E-15,0.143,7.76649551,1.11,318.35,TGIF1,TGFB induced factor homeobox 1
2162,3.83E-13,8.33E-15,0.2661,7.76247051,2.07,655.72,F13A1,coagulation factor XIII A chain
2491,3.93E-13,8.57E-15,0.1328,7.75880153,1.03,84.04,CENPI,centromere protein I
7378,3.96E-13,8.65E-15,0.1554,7.75768679,1.21,243.83,UPP1,uridine phosphorylase 1
64924,3.97E-13,8.70E-15,0.0507,7.75694752,3.93E-01,632.99,SLC30A5,solute carrier family 30 member 5
89891,4.13E-13,9.06E-15,0.0783,7.75173846,6.07E-01,612.22,DYNC2I2,dynein 2 intermediate chain 2
105373581,4.18E-13,9.21E-15,0.213,7.74971958,1.65,85.84,LOC105373581,uncharacterized LOC105373581
11173,4.31E-13,9.52E-15,0.1753,7.74549575,1.36,112.21,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
2787,4.32E-13,9.56E-15,0.1236,7.74501788,9.57E-01,643.26,GNG5,G protein subunit gamma 5
100874111,4.55E-13,1.01E-14,0.188,7.73802816,1.46,38.87,STEAP3-AS1,STEAP3 antisense RNA 1
283971,4.79E-13,1.07E-14,0.1972,7.73116867,1.52,42.2,CLEC18C,C-type lectin domain family 18 member C
94031,4.90E-13,1.09E-14,0.2462,7.72814864,1.9,56.84,HTRA3,HtrA serine peptidase 3
4783,5.21E-13,1.16E-14,0.1156,7.72005707,8.92E-01,409.61,NFIL3,"nuclear factor, interleukin 3 regulated"
110806300,5.33E-13,1.19E-14,0.2402,7.71661201,1.85,42.85,FLNC-AS1,FLNC antisense RNA 1
11156,5.33E-13,1.19E-14,0.1323,7.71668646,1.02,602.98,PTP4A3,protein tyrosine phosphatase 4A3
10615,5.46E-13,1.23E-14,0.1235,7.71304664,9.53E-01,353.09,SPAG5,sperm associated antigen 5
11067,5.47E-13,1.23E-14,0.1793,7.71269123,1.38,752.22,DEPP1,DEPP autophagy regulator 1
857,5.88E-13,1.33E-14,0.2044,7.70307977,1.57,714.39,CAV1,caveolin 1
5965,5.99E-13,1.36E-14,0.0687,7.70046599,5.29E-01,551.62,RECQL,RecQ like helicase
768,6.03E-13,1.37E-14,0.2995,7.69924483,2.31,63.15,CA9,carbonic anhydrase 9
8835,6.11E-13,1.39E-14,0.213,7.69733873,1.64,384,SOCS2,suppressor of cytokine signaling 2
6648,6.26E-13,1.43E-14,0.2208,7.69396685,1.7,10534.8,SOD2,superoxide dismutase 2
5937,6.40E-13,1.46E-14,0.1283,7.69075147,9.87E-01,487.71,RBMS1,RNA binding motif single stranded interacting protein 1
100287616,6.55E-13,1.50E-14,0.2348,7.68752285,1.81,20.13,LOXL1-AS1,LOXL1 antisense RNA 1
861,6.58E-13,1.51E-14,0.201,7.68666948,1.55,407.64,RUNX1,RUNX family transcription factor 1
50485,6.61E-13,1.52E-14,0.0399,7.68577777,3.07E-01,372.34,SMARCAL1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1"
3672,6.86E-13,1.58E-14,0.1844,7.68069546,1.42,591.38,ITGA1,integrin subunit alpha 1
8438,7.09E-13,1.64E-14,0.1311,7.67634873,1.01,112.63,RAD54L,RAD54 like
715,7.79E-13,1.80E-14,0.2202,7.6639219,1.69,2026.42,C1R,complement C1r
2070,7.95E-13,1.84E-14,0.28,7.66106335,2.15,104.08,EYA4,EYA transcriptional coactivator and phosphatase 4
169611,8.11E-13,1.89E-14,0.1941,7.6580958,1.49,270.34,OLFML2A,olfactomedin like 2A
652968,8.11E-13,1.89E-14,0.1309,-7.65784769,-1,415.22,CASTOR1,cytosolic arginine sensor for mTORC1 subunit 1
10970,8.25E-13,1.93E-14,0.0802,7.65508314,6.14E-01,1005.47,CKAP4,cytoskeleton associated protein 4
4007,8.25E-13,1.93E-14,0.162,7.65515604,1.24,90.84,PRICKLE3,prickle planar cell polarity protein 3
10950,8.27E-13,1.94E-14,0.0963,7.65450221,7.37E-01,300.36,BTG3,BTG anti-proliferation factor 3
10945,8.52E-13,2.00E-14,0.0911,7.65045315,6.97E-01,1117.79,KDELR1,KDEL endoplasmic reticulum protein retention receptor 1
5813,8.84E-13,2.08E-14,0.0789,-7.64540026,-6.03E-01,1836.39,PURA,purine rich element binding protein A
197021,8.98E-13,2.12E-14,0.1345,7.64309441,1.03,61.87,LCTL,lactase like
245973,9.04E-13,2.14E-14,0.071,7.64191297,5.43E-01,678.59,ATP6V1C2,ATPase H+ transporting V1 subunit C2
1889,9.10E-13,2.16E-14,0.1223,7.64080133,9.35E-01,1607.73,ECE1,endothelin converting enzyme 1
27338,9.14E-13,2.17E-14,0.1083,7.63994559,8.27E-01,520.81,UBE2S,ubiquitin conjugating enzyme E2 S
2146,9.48E-13,2.26E-14,0.1575,7.63499929,1.2,348.37,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit
8444,9.83E-13,2.35E-14,0.1318,7.62971865,1.01,205.11,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3
4837,9.83E-13,2.35E-14,0.3233,7.62983472,2.47,242.93,NNMT,nicotinamide N-methyltransferase
83931,1.01E-12,2.42E-14,0.1137,7.62619642,8.67E-01,841.17,STK40,serine/threonine kinase 40
7004,1.02E-12,2.45E-14,0.2114,7.62466343,1.61,82.27,TEAD4,TEA domain transcription factor 4
93323,1.03E-12,2.47E-14,0.0982,7.62352812,7.49E-01,98.32,HAUS8,HAUS augmin like complex subunit 8
2990,1.03E-12,2.49E-14,0.0801,7.62256815,6.11E-01,633.44,GUSB,glucuronidase beta
3426,1.04E-12,2.51E-14,0.2271,7.62125336,1.73,503.84,CFI,complement factor I
3627,1.09E-12,2.64E-14,0.313,7.61503793,2.38,103.99,CXCL10,C-X-C motif chemokine ligand 10
11329,1.09E-12,2.63E-14,0.078,7.61521894,5.94E-01,507.76,STK38,serine/threonine kinase 38
91862,1.13E-12,2.75E-14,0.2131,-7.60942787,-1.62,161.35,MARVELD3,MARVEL domain containing 3
6696,1.17E-12,2.85E-14,0.2567,7.60500078,1.95,22605.74,SPP1,secreted phosphoprotein 1
3148,1.20E-12,2.93E-14,0.1168,7.60145798,8.88E-01,1056.94,HMGB2,high mobility group box 2
8214,1.22E-12,2.99E-14,0.1672,-7.59858914,-1.27,506.92,DGCR6,DiGeorge syndrome critical region gene 6
55536,1.26E-12,3.10E-14,0.1548,7.59406053,1.18,392,CDCA7L,cell division cycle associated 7 like
57650,1.27E-12,3.13E-14,0.1018,7.59290992,7.73E-01,159.84,CIP2A,cellular inhibitor of PP2A
57817,1.35E-12,3.33E-14,0.2725,7.58489471,2.07,73.92,HAMP,hepcidin antimicrobial peptide
10205,1.37E-12,3.39E-14,0.2302,7.58231359,1.75,44.75,MPZL2,myelin protein zero like 2
10437,1.46E-12,3.61E-14,0.2186,7.5741485,1.66,674.18,IFI30,IFI30 lysosomal thiol reductase
283487,1.47E-12,3.64E-14,0.1954,7.57313712,1.48,32.94,PRECSIT,p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript
118429,1.63E-12,4.05E-14,0.1186,7.55948598,8.97E-01,374.26,ANTXR2,ANTXR cell adhesion molecule 2
54480,1.66E-12,4.13E-14,0.0931,7.55669657,7.03E-01,680.27,CHPF2,chondroitin polymerizing factor 2
4173,1.72E-12,4.30E-14,0.0849,7.55152658,6.41E-01,1182.13,MCM4,minichromosome maintenance complex component 4
154761,1.86E-12,4.64E-14,0.2244,7.54162729,1.69,38.68,LOC154761,"family with sequence similarity 115, member C pseudogene"
967,1.89E-12,4.74E-14,0.0976,7.53898505,7.36E-01,5490.25,CD63,CD63 molecule
2318,1.90E-12,4.76E-14,0.2425,7.53836403,1.83,1602.17,FLNC,filamin C
26511,1.96E-12,4.92E-14,0.1458,7.53402802,1.1,474.05,CHIC2,cysteine rich hydrophobic domain 2
602,2.05E-12,5.17E-14,0.1798,7.52747741,1.35,145.9,BCL3,BCL3 transcription coactivator
4232,2.07E-12,5.22E-14,0.142,7.52622418,1.07,1485.49,MEST,mesoderm specific transcript
10096,2.12E-12,5.37E-14,0.0666,7.52257507,5.01E-01,2512.94,ACTR3,actin related protein 3
5836,2.19E-12,5.55E-14,0.1734,7.5183586,1.3,630.37,PYGL,glycogen phosphorylase L
